Line,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time_x,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_y,RacePosition,GapToLeaderSeconds,IntervalToAheadSeconds
2,2022-08-28 13:03:44.580,0 days 01:02:44.500000,,0.0,0 days 00:00:00,10845.808308266667,0.0,1,26.0,True,1,interpolation,-0.04849514959632861,-5.0819243471688915e-06,OnTrack,-483.0354024566427,1378.9860346467885,4138.001160075399,0 days 01:02:53.502000,13,2.395,0.528
3,2022-08-28 13:03:44.722,0 days 01:02:44.642000,,0.0,0 days 00:00:00.142000,10818.0,0.0,1,26.0,True,1,car,0.0,0.0,OnTrack,-483.02177017608506,1378.991412222756,4138.000713365183,0 days 01:02:53.502000,13,2.395,0.528
4,2022-08-28 13:03:44.773,0 days 01:02:44.693000,,0.0,0 days 00:00:00.193000,10686.870989292307,0.7846163692307693,1,26.098077046153847,True,1,pos,0.051620326342323636,5.40941919823912e-06,OnTrack,-483.0,1379.0,4138.0,0 days 01:02:53.502000,13,2.395,0.528
5,2022-08-28 13:03:45.233,0 days 01:02:45.153000,,0.0,0 days 00:00:00.653000,9504.140220061538,7.861539446153847,1,26.98269243076923,True,1,pos,1.130670004108177,0.00011848565207696372,OnTrack,-484.0,1381.0,4138.0,0 days 01:02:53.502000,13,2.395,0.528
6,2022-08-28 13:03:45.242,0 days 01:02:45.162000,11,0.0,0 days 00:00:00.662000,9481.0,8.0,1,27.0,False,1,car,1.1555555555555557,0.00012109346937097888,OnTrack,-484.10865058988554,1381.1481986766998,4138.000945656796,0 days 01:02:53.502000,13,2.395,0.528
7,2022-08-28 13:03:45.402,0 days 01:02:45.322000,11,0.0,0 days 00:00:00.822000,8361.0,11.0,1,27.0,False,1,car,1.6444444444444444,0.00017232532179716224,OnTrack,-486.7722089966023,1384.6941657902105,4138.004232262121,0 days 01:02:53.502000,13,2.395,0.528
8,2022-08-28 13:03:45.413,0 days 01:02:45.333000,11,0.0,0 days 00:00:00.833000,8313.12222144,11.2750016,1,27.0,False,1,pos,1.6875187051298532,0.00017683917804743872,OnTrack,-487.0,1385.0,4138.0,0 days 01:02:53.502000,13,2.395,0.528
9,2022-08-28 13:03:45.613,0 days 01:02:45.533000,11,0.0,0 days 00:00:01.033000,7442.62222144,16.2750016,1,27.0,False,1,pos,2.744001800777866,0.00028755060405265856,OnTrack,-492.0,1392.0,4138.0,0 days 01:02:53.502000,13,2.395,0.528
10,2022-08-28 13:03:45.802,0 days 01:02:45.722000,31,0.0,0 days 00:00:01.222000,6620.0,21.0,1,27.0,False,1,car,3.977777777777778,0.00041684098110394654,OnTrack,-497.8966060893888,1401.296694565022,4138.902382377037,0 days 01:02:53.502000,13,2.395,0.528
11,2022-08-28 13:03:45.833,0 days 01:02:45.753000,31,0.017222257777777854,0 days 00:00:01.253000,6622.3250048,21.62000128,1,26.84499968,False,1,pos,4.182918510345347,0.000438338176021562,OnTrack,-499.0,1403.0,4139.0,0 days 01:02:53.502000,13,2.395,0.528
12,2022-08-28 13:03:46.002,0 days 01:02:45.922000,31,0.1111111111111116,0 days 00:00:01.422000,6635.0,25.0,1,26.0,False,1,car,5.366666666666666,0.0005623860164056038,OnTrack,-505.6985542168738,1413.0148465438406,4139.021837701716,0 days 01:02:53.502000,13,2.395,0.528
13,2022-08-28 13:03:46.033,0 days 01:02:45.953000,31,0.11197222400000043,0 days 00:00:01.453000,6642.98251648,25.7750016,1,26.07750016,False,1,pos,5.613839812410559,0.0005882878898461036,OnTrack,-507.0,1415.0,4139.0,0 days 01:02:53.502000,13,2.395,0.528
14,2022-08-28 13:03:46.193,0 days 01:02:46.113000,31,0.1164166684444445,0 days 00:00:01.613000,6684.18251648,29.7750016,1,26.47750016,False,1,pos,7.05984830136728,0.0007398186265777292,OnTrack,-514.0,1426.0,4139.0,0 days 01:02:53.502000,13,2.395,0.528
15,2022-08-28 13:03:46.402,0 days 01:02:46.322000,6,0.12222222222222179,0 days 00:00:01.822000,6738.0,35.0,1,27.0,False,1,car,9.255555555555556,0.0009699121152502443,OnTrack,-524.4148480019453,1442.2138030977592,4139.752779652594,0 days 01:02:53.502000,13,2.395,0.528
16,2022-08-28 13:03:46.512,0 days 01:02:46.432000,6,0.37103203555555564,0 days 00:00:01.932000,6675.9284992,38.1428608,1,27.0,False,1,pos,10.499069063100876,0.0011002229117449598,OnTrack,-531.0,1452.0,4140.0,0 days 01:02:53.502000,13,2.395,0.528
17,2022-08-28 13:03:46.672,0 days 01:02:46.592000,6,0.7329367974603183,0 days 00:00:02.092000,6585.642784914286,42.71428937142857,1,27.0,False,1,pos,12.467671646000154,0.0013065175510895265,OnTrack,-542.0,1468.0,4140.0,0 days 01:02:53.502000,13,2.395,0.528
18,2022-08-28 13:03:46.682,0 days 01:02:46.602000,31,0.7555555555555564,0 days 00:00:02.102000,6580.0,43.0,1,27.0,False,1,car,12.599999999999998,0.0013203845602566349,OnTrack,-542.6895761983841,1469.0508582464422,4140.026490867649,0 days 01:02:53.502000,13,2.395,0.528
19,2022-08-28 13:03:46.872,0 days 01:02:46.792000,31,0.9375581217352263,0 days 00:00:02.292000,6697.493094419058,48.82172990364704,1,32.82172990364704,False,1,pos,15.325488245009527,0.0016059950838972332,OnTrack,-556.0,1490.0,4141.0,0 days 01:02:53.502000,13,2.395,0.528
20,2022-08-28 13:03:47.041,0 days 01:02:46.961000,23,1.0994444444444404,0 days 00:00:02.461000,6802.0,54.0,1,38.0,False,1,car,17.985,0.0018846917711282207,OnTrack,-570.3709895203576,1510.3293892074814,4140.983369197614,0 days 01:02:53.502000,13,2.395,0.528
21,2022-08-28 13:03:47.092,0 days 01:02:47.012000,23,1.0711110755555517,0 days 00:00:02.512000,6953.937690666667,55.48750186666667,1,38.850001066666664,False,1,pos,18.81410910674351,0.0019715761253593558,OnTrack,-575.0,1517.0,4141.0,0 days 01:02:53.502000,13,2.395,0.528
22,2022-08-28 13:03:47.281,0 days 01:02:47.201000,23,0.9661111111111076,0 days 00:00:02.701000,7517.0,61.0,1,42.0,False,1,car,22.05166666666667,0.0023108476344914737,OnTrack,-592.6356309174107,1544.0063348987542,4141.63915696226,0 days 01:02:53.502000,13,2.395,0.528
23,2022-08-28 13:03:47.352,0 days 01:02:47.272000,23,1.0450000868397504,0 days 00:00:02.772000,7800.336760490818,63.211840440989995,1,43.327104264594,False,1,pos,23.378365656143547,0.0024498756393972945,OnTrack,-599.0,1554.0,4142.0,0 days 01:02:53.502000,13,2.395,0.528
24,2022-08-28 13:03:47.532,0 days 01:02:47.452000,23,1.2450001267151471,0 days 00:00:02.952000,8518.654660716194,68.81931819450581,1,46.69159091670348,False,1,pos,26.972913748798447,0.0028265570523053475,OnTrack,-617.0,1582.0,4143.0,0 days 01:02:53.502000,13,2.395,0.528
25,2022-08-28 13:03:47.602,0 days 01:02:47.522000,23,1.3227777777777732,0 days 00:00:03.022000,8798.0,71.0,1,48.0,False,1,car,28.382499999999997,0.002974271014403487,OnTrack,-629.1051138824753,1600.297706534327,4143.36063491747,0 days 01:02:53.502000,13,2.395,0.528
26,2022-08-28 13:03:47.752,0 days 01:02:47.672000,23,1.656111395555555,0 days 00:00:03.172000,9579.50066688,73.25000192,1,51.7500032,False,1,pos,31.412940850836872,0.003291838261246026,OnTrack,-659.0,1645.0,4144.0,0 days 01:02:53.502000,13,2.395,0.528
27,2022-08-28 13:03:47.802,0 days 01:02:47.722000,23,1.7672222222222231,0 days 00:00:03.222000,9840.0,74.0,1,53.0,False,1,car,32.49361111111111,0.003405084318896393,OnTrack,-666.3319832403479,1655.881962841785,4144.149824388419,0 days 01:02:53.502000,13,2.395,0.528
28,2022-08-28 13:03:48.122,0 days 01:02:48.042000,23,1.767222222222216,0 days 00:00:03.542000,8542.0,91.0,1,62.0,False,1,car,40.582499999999996,0.004252738604493245,OnTrack,-691.7382268506686,1693.0874565159486,4144.852401797285,0 days 01:02:53.502000,13,2.395,0.528
29,2022-08-28 13:03:48.152,0 days 01:02:48.072000,23,1.7422221155555493,0 days 00:00:03.572000,8618.57532672,92.20000512,1,62.52500224,False,1,pos,41.418980883253106,0.004340395465064454,OnTrack,-695.0,1698.0,4145.0,0 days 01:02:53.502000,13,2.395,0.528
30,2022-08-28 13:03:48.413,0 days 01:02:48.333000,23,1.524722168888881,0 days 00:00:03.833000,9284.77766336,102.64000256,1,67.09250112,False,1,pos,49.13997970454295,0.005149497658190707,OnTrack,-737.0,1762.0,4147.0,0 days 01:02:53.502000,13,2.395,0.528
31,2022-08-28 13:03:48.522,0 days 01:02:48.442000,23,1.4338888888888803,0 days 00:00:03.942000,9563.0,107.0,2,69.0,False,1,car,52.471388888888896,0.005498604106675432,OnTrack,-761.7138108545779,1799.5851623274475,4148.004181985691,0 days 01:02:53.502000,13,2.395,0.528
32,2022-08-28 13:03:48.653,0 days 01:02:48.573000,23,1.3974999822222138,0 days 00:00:04.073000,9930.6189296,111.093752,2,72.2750016,False,1,pos,56.52529156188749,0.005923422400184199,OnTrack,-791.0,1844.0,4149.0,0 days 01:02:53.502000,13,2.395,0.528
33,2022-08-28 13:03:48.682,0 days 01:02:48.602000,23,1.389444444444436,0 days 00:00:04.102000,10012.0,112.0,2,73.0,False,1,car,57.44916666666668,0.006020237513196572,OnTrack,-796.386136645243,1852.1446974756718,4149.138452755297,0 days 01:02:53.502000,13,2.395,0.528
34,2022-08-28 13:03:49.002,0 days 01:02:48.922000,23,0.9449999999999932,0 days 00:00:04.422000,11132.0,125.0,2,80.0,False,1,car,68.56027777777777,0.007184597795609829,OnTrack,-839.145821125859,1916.5897258276136,4149.770942891673,0 days 01:02:53.502000,13,2.395,0.528
35,2022-08-28 13:03:49.033,0 days 01:02:48.953000,23,0.9582515705678954,0 days 00:00:04.453000,11092.647140977777,126.72222577777778,2,81.72222577777778,False,1,pos,69.73777635673245,0.007307990727623788,OnTrack,-844.0,1924.0,4150.0,0 days 01:02:53.502000,13,2.395,0.528
36,2022-08-28 13:03:49.213,0 days 01:02:49.133000,23,1.0351960150123456,0 days 00:00:04.633000,10864.147140977777,136.72222577777777,2,91.72222577777778,False,1,pos,76.9353130337558,0.008062238053038273,OnTrack,-880.0,1979.0,4152.0,0 days 01:02:53.502000,13,2.395,0.528
37,2022-08-28 13:03:49.362,0 days 01:02:49.282000,47,1.0988888888888937,0 days 00:00:04.782000,10675.0,145.0,3,100.0,False,1,car,83.06027777777778,0.008704087964159134,OnTrack,-926.4912435063864,2048.7462986766445,4153.383394808946,0 days 01:02:53.502000,13,2.395,0.528
38,2022-08-28 13:03:49.433,0 days 01:02:49.353000,47,0.736098284088889,0 days 00:00:04.853000,11012.60530432,146.42000128,3,100.0,False,1,pos,85.97270701436265,0.009009288487716805,OnTrack,-950.0,2084.0,4154.0,0 days 01:02:53.502000,13,2.395,0.528
39,2022-08-28 13:03:49.562,0 days 01:02:49.482000,24,0.07694444444443604,0 days 00:00:04.982000,11626.0,149.0,3,100.0,False,1,car,91.33805555555557,0.00957153637455701,OnTrack,-990.4235586260758,2144.9275420171516,4155.173633860785,0 days 01:02:53.502000,13,2.395,0.528
40,2022-08-28 13:03:49.762,0 days 01:02:49.682000,47,0.21000000000000796,0 days 00:00:05.182000,11094.0,158.0,3,100.0,False,1,car,100.11583333333336,0.010491380997663486,OnTrack,-1045.1123107193735,2227.9234463992398,4157.059034013274,0 days 01:02:53.502000,13,2.395,0.528
41,2022-08-28 13:03:49.873,0 days 01:02:49.793000,47,0.43623971377777715,0 days 00:00:05.293000,10945.999914666667,160.7750016,3,99.07499946666667,False,1,pos,105.10110235113888,0.011013799429396514,OnTrack,-1067.0,2261.0,4158.0,0 days 01:02:53.502000,13,2.395,0.528
42,2022-08-28 13:03:50.002,0 days 01:02:49.922000,24,0.6991666666666561,0 days 00:00:05.422000,10774.0,164.0,4,98.0,False,1,car,111.04916666666666,0.01163711151555813,OnTrack,-1084.1016417106512,2286.580875889059,4158.974648300791,0 days 01:02:53.502000,13,2.395,0.528
43,2022-08-28 13:03:50.253,0 days 01:02:50.173000,24,1.2730194364444336,0 days 00:00:05.673000,11027.7889536,173.0638912,4,84.75277439999999,False,1,pos,123.33528879545514,0.012924604052405725,OnTrack,-1131.0,2357.0,4161.0,0 days 01:02:53.502000,13,2.395,0.528
44,2022-08-28 13:03:50.362,0 days 01:02:50.282000,31,1.5222222222222115,0 days 00:00:05.782000,11138.0,177.0,4,79.0,False,1,car,128.74916666666667,0.013491937445442451,OnTrack,-1181.1703556877999,2433.1822304473826,4162.236877836281,0 days 01:02:53.502000,13,2.395,0.528
45,2022-08-28 13:03:50.433,0 days 01:02:50.353000,31,1.6800001422222108,0 days 00:00:05.853000,10799.4184448,177.2218752,4,79.8875008,False,1,pos,132.25851982004986,0.013859691074030952,OnTrack,-1212.0,2480.0,4163.0,0 days 01:02:53.502000,13,2.395,0.528
46,2022-08-28 13:03:50.682,0 days 01:02:50.602000,31,2.23333333333332,0 days 00:00:06.102000,9612.0,178.0,5,83.0,True,1,car,144.5713888888889,0.01514998648759893,OnTrack,-1258.063776397531,2549.476661748573,4164.7357009499565,0 days 01:02:53.502000,13,2.395,0.528
47,2022-08-28 13:03:50.833,0 days 01:02:50.753000,31,0.19797830400001404,0 days 00:00:06.253000,10070.6626944,181.7750016,5,79.2249984,True,1,pos,152.2011150123146,0.01594952399334163,OnTrack,-1289.0,2596.0,4166.0,0 days 01:02:53.502000,13,2.395,0.528
48,2022-08-28 13:03:50.842,0 days 01:02:50.762000,47,0.0766666666666822,0 days 00:00:06.262000,10098.0,182.0,5,79.0,False,1,car,152.66027777777774,0.01599764077319578,OnTrack,-1291.7586158739286,2600.1612710413797,4166.095983506929,0 days 01:02:53.502000,13,2.395,0.528
49,2022-08-28 13:03:51.002,0 days 01:02:50.922000,47,0.6100000000000136,0 days 00:00:06.422000,10098.0,186.0,5,100.0,False,1,car,160.92694444444442,0.016863924823311244,OnTrack,-1355.1799826169438,2695.9721930171745,4168.130741123748,0 days 01:02:53.502000,13,2.395,0.528
50,2022-08-28 13:03:51.073,0 days 01:02:50.993000,47,0.826944640000016,0 days 00:00:06.493000,10214.2626048,187.9968768,5,100.0,False,1,pos,164.68934479633577,0.017258195881576444,OnTrack,-1381.0,2735.0,4169.0,0 days 01:02:53.502000,13,2.395,0.528
51,2022-08-28 13:03:51.322,0 days 01:02:51.242000,47,1.5877777777778022,0 days 00:00:06.742000,10622.0,195.0,5,100.0,False,1,car,178.26027777777776,0.01868032686387593,OnTrack,-1436.1043705292104,2818.350796104309,4171.344945011269,0 days 01:02:53.502000,13,2.395,0.528
52,2022-08-28 13:03:51.393,0 days 01:02:51.313000,47,1.559814458920651,0 days 00:00:06.813000,10778.453712457143,196.52142994285714,5,100.0,False,1,pos,182.17268973948796,0.019090318002574783,OnTrack,-1453.0,2844.0,4172.0,0 days 01:02:53.502000,13,2.395,0.528
53,2022-08-28 13:03:51.593,0 days 01:02:51.513000,47,1.4810446176507868,0 days 00:00:07.013000,11219.167998171428,200.80714422857142,5,100.0,False,1,pos,193.37641186022017,0.02026438321730657,OnTrack,-1515.0,2938.0,4174.0,0 days 01:02:53.502000,13,2.395,0.528
54,2022-08-28 13:03:51.602,0 days 01:02:51.522000,11,1.477499999999992,0 days 00:00:07.022000,11239.0,201.0,5,100.0,False,1,car,193.8936111111111,0.020318581781231384,OnTrack,-1517.9264380176057,2942.3968533558514,4174.088837732543,0 days 01:02:53.502000,13,2.395,0.528
55,2022-08-28 13:03:51.793,0 days 01:02:51.713000,11,2.919815761066668,0 days 00:00:07.213000,11252.37000448,210.5500032,5,100.0,False,1,pos,205.08669682194093,0.02149153238077177,OnTrack,-1580.0,3035.0,4176.0,0 days 01:02:53.502000,13,2.395,0.528
56,2022-08-28 13:03:51.802,0 days 01:02:51.722000,47,2.9877777777777794,0 days 00:00:07.222000,11253.0,211.0,5,100.0,True,1,car,205.61583333333334,0.021546981879177373,OnTrack,-1582.9478967901357,3039.4106933664843,4176.10107731056,0 days 01:02:53.502000,13,2.395,0.528
57,2022-08-28 13:03:52.113,0 days 01:02:52.033000,47,4.370000284444441,0 days 00:00:07.533000,10329.71856,211.0,5,65.0124928,True,1,pos,223.84047920999168,0.023456786722961847,OnTrack,-1684.0,3192.0,4180.0,0 days 01:02:53.502000,13,2.395,0.528
58,2022-08-28 13:03:52.122,0 days 01:02:52.042000,47,4.409999999999997,0 days 00:00:07.542000,10303.0,211.0,6,64.0,True,1,car,224.37138888888887,0.02351242203589095,OnTrack,-1686.7476478809233,3196.172884283734,4180.0998054374595,0 days 01:02:53.502000,13,2.395,0.528
59,2022-08-28 13:03:52.353,0 days 01:02:52.273000,47,3.08602741096296,0 days 00:00:07.773000,9894.899886933334,212.2833336888889,6,60.149998933333336,True,1,pos,238.09875734966343,0.024950946271490998,OnTrack,-1761.0,3309.0,4183.0,0 days 01:02:53.502000,13,2.395,0.528
60,2022-08-28 13:03:52.482,0 days 01:02:52.402000,55,2.346666666666664,0 days 00:00:07.902000,9667.0,213.0,6,58.0,True,1,car,245.67138888888888,0.02574450069727717,OnTrack,-1821.36801796834,3400.2002881568487,4186.410489173146,0 days 01:02:53.502000,13,2.395,0.528
61,2022-08-28 13:03:52.573,0 days 01:02:52.493000,55,1.0244799728888871,0 days 00:00:07.993000,9502.062384,208.4499968,6,31.2687312,True,1,pos,250.91893448747433,0.02629440372804026,OnTrack,-1863.0,3463.0,4189.0,0 days 01:02:53.502000,13,2.395,0.528
62,2022-08-28 13:03:52.642,0 days 01:02:52.562000,4,0.021944444444443434,0 days 00:00:08.062000,9377.0,205.0,6,11.0,True,1,car,254.78249999999994,0.026699276128856034,OnTrack,-1889.5368786673555,3503.010764879685,4190.751643858415,0 days 01:02:53.502000,13,2.395,0.528
63,2022-08-28 13:03:52.922,0 days 01:02:52.842000,4,1.4997222222222604,0 days 00:00:08.342000,8043.0,184.0,6,0.0,True,1,car,269.0936111111111,0.028198972172604315,OnTrack,-1968.1843788772796,3621.7271429866837,4196.772994677704,0 days 01:02:53.502000,13,2.395,0.528
64,2022-08-28 13:03:52.932,0 days 01:02:52.852000,4,1.5600999791746406,0 days 00:00:08.352000,8037.428500114285,183.2499904,6,0.0,True,1,pos,269.5722370923907,0.028249128550050295,OnTrack,-1971.0,3626.0,4197.0,0 days 01:02:53.502000,13,2.395,0.528
65,2022-08-28 13:03:53.202,0 days 01:02:53.122000,18,3.190277777777794,0 days 00:00:08.622000,7887.0,163.0,6,0.0,True,1,car,281.77138888888885,0.02952750725483784,OnTrack,-2052.952961009686,3751.033723374258,4203.72389373816,0 days 01:02:53.502000,13,2.395,0.528
66,2022-08-28 13:03:53.362,0 days 01:02:53.282000,18,1.1458333333333144,0 days 00:00:08.782000,8567.0,150.0,6,0.0,True,1,car,288.43805555555554,0.030226123424285798,OnTrack,-2092.954915802337,3812.8190687242654,4207.170890371398,0 days 01:02:53.502000,13,2.395,0.528
67,2022-08-28 13:03:53.412,0 days 01:02:53.332000,18,2.1598241473601245,0 days 00:00:08.832000,8844.420001394696,148.38709301514712,6,0.0,True,1,pos,290.4715963799838,0.03043922309946251,OnTrack,-2102.0,3827.0,4208.0,0 days 01:02:53.502000,13,2.395,0.528
68,2022-08-28 13:03:53.641,0 days 01:02:53.561000,4,6.803888888888935,0 days 00:00:09.061000,10115.0,141.0,6,0.0,True,1,car,299.36555555555555,0.03137124265303218,OnTrack,-2131.879117684854,3876.3587353754288,4210.836204367455,0 days 01:02:53.502000,13,2.395,0.528
69,2022-08-28 13:03:53.652,0 days 01:02:53.572000,4,6.882760875555601,0 days 00:00:09.072000,10089.53485184,140.33999616,6,0.0,True,1,pos,299.7626995466545,0.0314128603350993,OnTrack,-2134.0,3880.0,4211.0,0 days 01:02:53.502000,13,2.395,0.528
70,2022-08-28 13:03:53.932,0 days 01:02:53.852000,4,8.890399764444481,0 days 00:00:09.352000,9441.33485184,123.53999616,6,0.0,True,1,pos,308.9489619082153,0.03237551104848593,OnTrack,-2208.0,4008.0,4216.0,0 days 01:02:53.502000,13,2.395,0.528
71,2022-08-28 13:03:54.041,0 days 01:02:53.961000,20,9.671944444444478,0 days 00:00:09.461000,9189.0,117.0,3,0.0,True,1,car,312.36555555555555,0.03273354418345569,OnTrack,-2224.431367051735,4036.168073068152,4217.118436528211,0 days 01:02:53.502000,13,2.395,0.528
72,2022-08-28 13:03:54.202,0 days 01:02:54.122000,20,9.001111111111186,0 days 00:00:09.622000,8909.0,112.0,2,0.0,True,1,car,317.3744444444444,0.03325843779876758,OnTrack,-2231.502147665654,4048.494160151855,4217.720094259158,0 days 01:02:53.502000,13,2.395,0.528
73,2022-08-28 13:03:54.352,0 days 01:02:54.272000,20,8.54277738666675,0 days 00:00:09.772000,8621.1872544,103.5624928,2,0.0,True,1,pos,321.67851848913114,0.033709472157085495,OnTrack,-2245.0,4081.0,4219.0,0 days 01:02:53.502000,13,2.395,0.528
74,2022-08-28 13:03:54.362,0 days 01:02:54.282000,20,8.512222222222306,0 days 00:00:09.782000,8602.0,103.0,2,0.0,True,1,car,321.9522222222222,0.033738154235121845,OnTrack,-2246.385295032557,4084.401653713425,4219.128082715242,0 days 01:02:53.502000,13,2.395,0.528
75,2022-08-28 13:03:54.552,0 days 01:02:54.472000,20,7.614999395555619,0 days 00:00:09.972000,8870.714466742857,94.85713737142856,2,0.0,True,1,pos,326.85830909880195,0.034252274978226104,OnTrack,-2278.0,4163.0,4222.0,0 days 01:02:53.502000,13,2.395,0.528
76,2022-08-28 13:03:54.642,0 days 01:02:54.562000,20,7.190000000000055,0 days 00:00:10.062000,8998.0,91.0,2,0.0,True,1,car,329.03,0.03447985173501909,OnTrack,-2287.2995456096555,4186.869534793612,4222.800779848581,0 days 01:02:53.502000,13,2.395,0.528
77,2022-08-28 13:03:54.842,0 days 01:02:54.762000,20,6.690000000000055,0 days 00:00:10.262000,9207.0,82.0,1,0.0,True,1,car,333.5855555555556,0.03495723945080854,OnTrack,-2292.5075578279484,4204.439229877249,4223.042691744082,0 days 01:02:53.502000,13,2.395,0.528
78,2022-08-28 13:03:54.952,0 days 01:02:54.872000,20,6.5372220444445075,0 days 00:00:10.372000,8777.9995008,79.2499968,1,0.0,True,1,pos,335.96750540111805,0.035206849752347134,OnTrack,-2295.0,4218.0,4223.0,0 days 01:02:53.502000,13,2.395,0.528
79,2022-08-28 13:03:55.082,0 days 01:02:55.002000,20,6.35666666666674,0 days 00:00:10.502000,8271.0,76.0,1,0.0,True,1,car,338.65222222222224,0.03548818773958898,OnTrack,-2299.9450492806463,4244.237229669187,4222.984245979446,0 days 01:02:53.502000,13,2.395,0.528
80,2022-08-28 13:03:55.253,0 days 01:02:55.173000,20,6.546666737777857,0 days 00:00:10.673000,7957.64238272,71.7249984,1,0.0,True,1,pos,341.9207059195111,0.03583070007366443,OnTrack,-2306.0,4282.0,4223.0,0 days 01:02:53.502000,13,2.395,0.528
81,2022-08-28 13:03:55.373,0 days 01:02:55.293000,20,6.680000071111194,0 days 00:00:10.793000,7737.74238272,68.7249984,1,0.0,True,1,pos,344.0681464538611,0.03605573557569817,OnTrack,-2307.0,4301.0,4223.0,0 days 01:02:53.502000,13,2.395,0.528
82,2022-08-28 13:03:55.482,0 days 01:02:55.402000,20,6.801111111111197,0 days 00:00:10.902000,7538.0,66.0,1,0.0,True,1,car,345.98555555555555,0.03625666552598173,OnTrack,-2306.84086206724,4322.6106997762045,4222.895546659998,0 days 01:02:53.502000,13,2.395,0.528
83,2022-08-28 13:03:55.713,0 days 01:02:55.633000,20,7.121944533333412,0 days 00:00:11.133000,6969.1623424,63.1124992,1,0.0,True,1,pos,349.953740678893,0.03667250126956068,OnTrack,-2304.0,4375.0,4222.0,0 days 01:02:53.502000,13,2.395,0.528
84,2022-08-28 13:03:55.882,0 days 01:02:55.802000,20,7.35666666666674,0 days 00:00:11.302000,6553.0,61.0,1,0.0,True,1,car,352.7633333333333,0.036966925298253815,OnTrack,-2299.989599813878,4401.836096283471,4220.35806134206,0 days 01:02:53.502000,13,2.395,0.528
85,2022-08-28 13:03:56.133,0 days 01:02:56.053000,20,8.053889066666759,0 days 00:00:11.553000,6443.9718472,57.8624992,1,0.0,True,1,pos,356.7711351548943,0.037386912571726626,OnTrack,-2290.0,4431.0,4218.0,0 days 01:02:53.502000,13,2.395,0.528
86,2022-08-28 13:03:56.202,0 days 01:02:56.122000,20,8.245555555555654,0 days 00:00:11.622000,6414.0,57.0,1,0.0,False,1,car,357.83,0.03749787358703426,OnTrack,-2286.1159701071842,4439.318199203981,4217.835396652374,0 days 01:02:53.502000,13,2.395,0.528
87,2022-08-28 13:03:56.513,0 days 01:02:56.433000,20,9.714166968888996,0 days 00:00:11.933000,6104.9436864,53.1124992,1,0.0,False,1,pos,362.4091669927978,0.0379777356025999,OnTrack,-2263.0,4477.0,4219.0,0 days 01:02:53.502000,13,2.395,0.528
88,2022-08-28 13:03:56.522,0 days 01:02:56.442000,20,9.756666666666774,0 days 00:00:11.942000,6096.0,53.0,1,0.0,True,1,car,362.5411111111111,0.03799156234677748,OnTrack,-2262.2179005132048,4478.010828944603,4219.046304848318,0 days 01:02:53.502000,13,2.395,0.528
89,2022-08-28 13:03:56.693,0 days 01:02:56.613000,20,10.65916700444454,0 days 00:00:12.113000,6042.56248,53.0,1,4.987501866666666,True,1,pos,365.0602265893277,0.0382555465676458,OnTrack,-2246.0,4496.0,4220.0,0 days 01:02:53.502000,13,2.395,0.528
90,2022-08-28 13:03:56.762,0 days 01:02:56.682000,20,11.023333333333426,0 days 00:00:12.182000,6021.0,53.0,1,7.0,True,1,car,366.07444444444445,0.0383618289165849,OnTrack,-2238.470345052411,4502.4583236216495,4220.467578552525,0 days 01:02:59.809000,14,2.395,0.528
91,2022-08-28 13:03:56.913,0 days 01:02:56.833000,20,6.42022820774606,0 days 00:00:12.333000,6298.192974628571,53.0,1,12.392859428571427,True,1,pos,368.2787647460194,0.03859282498738329,OnTrack,-2221.0,4515.0,4221.0,0 days 01:02:59.809000,14,2.395,0.528
92,2022-08-28 13:03:57.042,0 days 01:02:56.962000,55,2.487777777777751,0 days 00:00:12.462000,6535.0,53.0,1,17.0,False,1,car,370.19666666666666,0.03879380658136022,OnTrack,-2207.0002456287057,4524.152754468471,4219.710040960004,0 days 01:02:59.809000,14,2.395,0.528
93,2022-08-28 13:03:57.173,0 days 01:02:57.093000,55,6.879514491259265,0 days 00:00:12.593000,6845.397373866666,54.819445333333334,1,22.458336,False,1,pos,372.21913491768,0.039005745934713176,OnTrack,-2187.0,4533.0,4218.0,0 days 01:02:59.809000,14,2.395,0.528
94,2022-08-28 13:03:57.373,0 days 01:02:57.293000,55,13.584452762864252,0 days 00:00:12.793000,7319.286262755556,57.59722311111111,1,30.791669333333335,False,1,pos,375.49520806018893,0.03934905358516081,OnTrack,-2140.0,4546.0,4217.0,0 days 01:02:59.809000,14,2.395,0.528
95,2022-08-28 13:03:57.402,0 days 01:02:57.322000,20,14.556666666666729,0 days 00:00:12.822000,7388.0,58.0,1,32.0,False,1,car,375.99666666666667,0.03940160264877994,OnTrack,-2134.9501729061167,4547.147434789899,4216.9247392381385,0 days 01:02:59.809000,14,2.395,0.528
96,2022-08-28 13:03:57.642,0 days 01:02:57.562000,44,1.0277777777777146,0 days 00:00:13.062000,8150.0,66.0,1,42.0,False,1,car,380.39666666666665,0.03986268932061559,OnTrack,-2109.9538651305315,4548.46474675411,4216.239015283296,0 days 01:02:59.809000,14,2.395,0.528
